FILEID,STUSAB,SUMLEV,LOGRECNO,REGION,DIVISION,STATE,COUNTY,TRACT,BLOCK,P0010001
SF1ST,OH,101,112046,2,3,39,49,2000,2013,70
SF1ST,OH,101,112047,2,3,39,49,2000,2014,44
SF1ST,OH,101,112048,2,3,39,49,2000,2015,52
SF1ST,OH,101,112049,2,3,39,49,2000,2016,41
SF1ST,OH,101,112050,2,3,39,49,2000,2017,31
SF1ST,OH,101,112052,2,3,39,49,2000,3000,80
SF1ST,OH,101,112053,2,3,39,49,2000,3001,168
SF1ST,OH,101,112054,2,3,39,49,2000,3002,111
SF1ST,OH,101,112055,2,3,39,49,2000,3003,41
SF1ST,OH,101,112056,2,3,39,49,2000,3004,64
SF1ST,OH,101,112057,2,3,39,49,2000,3005,95
SF1ST,OH,101,112058,2,3,39,49,2000,3006,121
SF1ST,OH,101,112059,2,3,39,49,2000,3007,75
SF1ST,OH,101,112060,2,3,39,49,2000,3008,0
SF1ST,OH,101,112061,2,3,39,49,2000,3009,87
SF1ST,OH,101,112062,2,3,39,49,2000,3010,109
SF1ST,OH,101,112063,2,3,39,49,2000,3011,126
SF1ST,OH,101,112064,2,3,39,49,2000,3012,93
SF1ST,OH,101,112065,2,3,39,49,2000,3013,64
SF1ST,OH,101,112066,2,3,39,49,2000,3014,62
SF1ST,OH,101,112067,2,3,39,49,2000,3015,89
SF1ST,OH,101,112070,2,3,39,49,2100,1000,35
SF1ST,OH,101,112071,2,3,39,49,2100,1001,89
SF1ST,OH,101,112072,2,3,39,49,2100,1002,200
SF1ST,OH,101,112073,2,3,39,49,2100,1003,128
SF1ST,OH,101,112074,2,3,39,49,2100,1004,101
SF1ST,OH,101,112075,2,3,39,49,2100,1005,16
SF1ST,OH,101,112076,2,3,39,49,2100,1006,61
SF1ST,OH,101,112077,2,3,39,49,2100,1007,112
SF1ST,OH,101,112078,2,3,39,49,2100,1008,80
SF1ST,OH,101,112079,2,3,39,49,2100,1009,136
SF1ST,OH,101,112080,2,3,39,49,2100,1010,11
SF1ST,OH,101,112081,2,3,39,49,2100,1011,0
SF1ST,OH,101,112082,2,3,39,49,2100,1012,113
SF1ST,OH,101,112083,2,3,39,49,2100,1013,89
SF1ST,OH,101,112084,2,3,39,49,2100,1014,44
SF1ST,OH,101,112085,2,3,39,49,2100,1015,66
SF1ST,OH,101,112086,2,3,39,49,2100,1016,59
SF1ST,OH,101,112087,2,3,39,49,2100,1017,72
SF1ST,OH,101,112088,2,3,39,49,2100,1018,79
SF1ST,OH,101,112089,2,3,39,49,2100,1019,53
SF1ST,OH,101,112090,2,3,39,49,2100,1020,0
SF1ST,OH,101,112091,2,3,39,49,2100,1021,0
SF1ST,OH,101,112092,2,3,39,49,2100,1022,69
SF1ST,OH,101,112093,2,3,39,49,2100,1023,68
SF1ST,OH,101,112094,2,3,39,49,2100,1024,19
SF1ST,OH,101,112095,2,3,39,49,2100,1025,77
SF1ST,OH,101,112096,2,3,39,49,2100,1026,31
SF1ST,OH,101,112097,2,3,39,49,2100,1027,0
SF1ST,OH,101,112098,2,3,39,49,2100,1028,0
SF1ST,OH,101,112101,2,3,39,49,2200,1000,66
SF1ST,OH,101,112102,2,3,39,49,2200,1001,32
SF1ST,OH,101,112103,2,3,39,49,2200,1002,3
SF1ST,OH,101,112104,2,3,39,49,2200,1003,3
SF1ST,OH,101,112105,2,3,39,49,2200,1004,14
SF1ST,OH,101,112106,2,3,39,49,2200,1005,11
SF1ST,OH,101,112107,2,3,39,49,2200,1006,24
SF1ST,OH,101,112108,2,3,39,49,2200,1007,30
SF1ST,OH,101,112109,2,3,39,49,2200,1008,71
SF1ST,OH,101,112110,2,3,39,49,2200,1009,96
SF1ST,OH,101,112111,2,3,39,49,2200,1010,95
SF1ST,OH,101,112112,2,3,39,49,2200,1011,45
SF1ST,OH,101,112113,2,3,39,49,2200,1012,37
SF1ST,OH,101,112114,2,3,39,49,2200,1013,26
SF1ST,OH,101,112115,2,3,39,49,2200,1014,41
SF1ST,OH,101,112116,2,3,39,49,2200,1015,28
SF1ST,OH,101,112117,2,3,39,49,2200,1016,24
SF1ST,OH,101,112118,2,3,39,49,2200,1017,3
SF1ST,OH,101,112119,2,3,39,49,2200,1018,24
SF1ST,OH,101,112120,2,3,39,49,2200,1019,104
SF1ST,OH,101,112121,2,3,39,49,2200,1020,43
SF1ST,OH,101,112122,2,3,39,49,2200,1021,52
SF1ST,OH,101,112123,2,3,39,49,2200,1022,6
SF1ST,OH,101,112124,2,3,39,49,2200,1023,24
SF1ST,OH,101,112125,2,3,39,49,2200,1024,0
SF1ST,OH,101,112126,2,3,39,49,2200,1025,20
SF1ST,OH,101,112127,2,3,39,49,2200,1026,10
SF1ST,OH,101,112128,2,3,39,49,2200,1027,0
SF1ST,OH,101,112129,2,3,39,49,2200,1028,43
SF1ST,OH,101,112130,2,3,39,49,2200,1029,65
SF1ST,OH,101,112131,2,3,39,49,2200,1030,36
SF1ST,OH,101,112132,2,3,39,49,2200,1031,8
SF1ST,OH,101,112133,2,3,39,49,2200,1032,102
SF1ST,OH,101,112134,2,3,39,49,2200,1033,67
SF1ST,OH,101,112135,2,3,39,49,2200,1034,6
SF1ST,OH,101,112136,2,3,39,49,2200,1035,57
SF1ST,OH,101,112137,2,3,39,49,2200,1036,64
SF1ST,OH,101,112138,2,3,39,49,2200,1037,24
SF1ST,OH,101,112139,2,3,39,49,2200,1038,20
SF1ST,OH,101,112140,2,3,39,49,2200,1039,0
SF1ST,OH,101,112141,2,3,39,49,2200,1040,0
SF1ST,OH,101,112142,2,3,39,49,2200,1041,48
SF1ST,OH,101,112143,2,3,39,49,2200,1042,4
SF1ST,OH,101,112144,2,3,39,49,2200,1043,65
SF1ST,OH,101,112145,2,3,39,49,2200,1044,27
SF1ST,OH,101,112146,2,3,39,49,2200,1045,144
SF1ST,OH,101,112147,2,3,39,49,2200,1046,6
SF1ST,OH,101,112148,2,3,39,49,2200,1047,133
SF1ST,OH,101,112149,2,3,39,49,2200,1048,0
SF1ST,OH,101,112152,2,3,39,49,2300,1000,0
SF1ST,OH,101,112153,2,3,39,49,2300,1001,2
SF1ST,OH,101,112154,2,3,39,49,2300,1002,0
SF1ST,OH,101,112155,2,3,39,49,2300,1003,30
SF1ST,OH,101,112156,2,3,39,49,2300,1004,28
SF1ST,OH,101,112157,2,3,39,49,2300,1005,24
SF1ST,OH,101,112158,2,3,39,49,2300,1006,59
SF1ST,OH,101,112159,2,3,39,49,2300,1007,65
SF1ST,OH,101,112160,2,3,39,49,2300,1008,21
SF1ST,OH,101,112161,2,3,39,49,2300,1009,20
SF1ST,OH,101,112162,2,3,39,49,2300,1010,40
SF1ST,OH,101,112163,2,3,39,49,2300,1011,65
SF1ST,OH,101,112164,2,3,39,49,2300,1012,50
SF1ST,OH,101,112165,2,3,39,49,2300,1013,20
SF1ST,OH,101,112166,2,3,39,49,2300,1014,31
SF1ST,OH,101,112167,2,3,39,49,2300,1015,37
SF1ST,OH,101,112168,2,3,39,49,2300,1016,28
SF1ST,OH,101,112169,2,3,39,49,2300,1017,24
SF1ST,OH,101,112170,2,3,39,49,2300,1018,0
SF1ST,OH,101,112171,2,3,39,49,2300,1019,23
SF1ST,OH,101,112172,2,3,39,49,2300,1020,0
SF1ST,OH,101,112173,2,3,39,49,2300,1021,0
SF1ST,OH,101,112174,2,3,39,49,2300,1022,0
SF1ST,OH,101,112175,2,3,39,49,2300,1023,0
SF1ST,OH,101,112176,2,3,39,49,2300,1024,0
SF1ST,OH,101,112177,2,3,39,49,2300,1025,0
SF1ST,OH,101,112178,2,3,39,49,2300,1026,0
SF1ST,OH,101,112179,2,3,39,49,2300,1027,0
SF1ST,OH,101,112181,2,3,39,49,2300,2000,0
SF1ST,OH,101,112182,2,3,39,49,2300,2001,54
SF1ST,OH,101,112183,2,3,39,49,2300,2002,26
SF1ST,OH,101,112184,2,3,39,49,2300,2003,20
SF1ST,OH,101,112185,2,3,39,49,2300,2004,41
SF1ST,OH,101,112186,2,3,39,49,2300,2005,18
SF1ST,OH,101,112187,2,3,39,49,2300,2006,1
SF1ST,OH,101,112188,2,3,39,49,2300,2007,0
SF1ST,OH,101,112189,2,3,39,49,2300,2008,0
SF1ST,OH,101,112190,2,3,39,49,2300,2009,0
SF1ST,OH,101,112191,2,3,39,49,2300,2010,0
SF1ST,OH,101,112192,2,3,39,49,2300,2011,1
SF1ST,OH,101,112193,2,3,39,49,2300,2012,5
SF1ST,OH,101,112194,2,3,39,49,2300,2013,0
SF1ST,OH,101,112195,2,3,39,49,2300,2014,33
SF1ST,OH,101,112196,2,3,39,49,2300,2015,36
SF1ST,OH,101,112197,2,3,39,49,2300,2016,7
SF1ST,OH,101,112198,2,3,39,49,2300,2017,0
SF1ST,OH,101,112199,2,3,39,49,2300,2018,7
SF1ST,OH,101,112200,2,3,39,49,2300,2019,47
SF1ST,OH,101,112201,2,3,39,49,2300,2020,58
SF1ST,OH,101,112202,2,3,39,49,2300,2021,14
SF1ST,OH,101,112203,2,3,39,49,2300,2022,57
SF1ST,OH,101,112204,2,3,39,49,2300,2023,48
SF1ST,OH,101,112205,2,3,39,49,2300,2024,30
SF1ST,OH,101,112206,2,3,39,49,2300,2025,0
SF1ST,OH,101,112207,2,3,39,49,2300,2026,2
SF1ST,OH,101,112208,2,3,39,49,2300,2027,29
SF1ST,OH,101,112209,2,3,39,49,2300,2028,0
SF1ST,OH,101,112210,2,3,39,49,2300,2029,0
SF1ST,OH,101,112211,2,3,39,49,2300,2030,0
SF1ST,OH,101,112212,2,3,39,49,2300,2031,53
SF1ST,OH,101,112213,2,3,39,49,2300,2032,36
SF1ST,OH,101,112214,2,3,39,49,2300,2033,11
SF1ST,OH,101,112215,2,3,39,49,2300,2034,63
SF1ST,OH,101,112216,2,3,39,49,2300,2035,59
SF1ST,OH,101,112217,2,3,39,49,2300,2036,3
SF1ST,OH,101,112218,2,3,39,49,2300,2037,0
SF1ST,OH,101,112219,2,3,39,49,2300,2038,0
SF1ST,OH,101,112220,2,3,39,49,2300,2039,50
SF1ST,OH,101,112221,2,3,39,49,2300,2040,14
SF1ST,OH,101,112222,2,3,39,49,2300,2041,27
SF1ST,OH,101,112223,2,3,39,49,2300,2042,5
SF1ST,OH,101,112224,2,3,39,49,2300,2043,0
SF1ST,OH,101,112225,2,3,39,49,2300,2044,0
SF1ST,OH,101,112226,2,3,39,49,2300,2045,0
SF1ST,OH,101,112227,2,3,39,49,2300,2046,0
SF1ST,OH,101,112228,2,3,39,49,2300,2047,0
SF1ST,OH,101,112229,2,3,39,49,2300,2048,0
SF1ST,OH,101,112230,2,3,39,49,2300,2049,0
SF1ST,OH,101,112231,2,3,39,49,2300,2050,0
SF1ST,OH,101,112232,2,3,39,49,2300,2051,0
SF1ST,OH,101,112233,2,3,39,49,2300,2052,0
SF1ST,OH,101,112234,2,3,39,49,2300,2053,0
SF1ST,OH,101,112235,2,3,39,49,2300,2054,0
SF1ST,OH,101,112236,2,3,39,49,2300,2055,0
SF1ST,OH,101,112237,2,3,39,49,2300,2056,0
SF1ST,OH,101,112238,2,3,39,49,2300,2057,0
SF1ST,OH,101,112239,2,3,39,49,2300,2058,0
SF1ST,OH,101,112240,2,3,39,49,2300,2059,0
SF1ST,OH,101,112241,2,3,39,49,2300,2060,4
SF1ST,OH,101,112242,2,3,39,49,2300,2061,27
SF1ST,OH,101,112245,2,3,39,49,2510,1000,0
SF1ST,OH,101,112246,2,3,39,49,2510,1001,43
SF1ST,OH,101,112247,2,3,39,49,2510,1002,62
SF1ST,OH,101,112248,2,3,39,49,2510,1003,41
SF1ST,OH,101,112249,2,3,39,49,2510,1004,36
SF1ST,OH,101,112250,2,3,39,49,2510,1005,47
SF1ST,OH,101,112251,2,3,39,49,2510,1006,65
SF1ST,OH,101,112252,2,3,39,49,2510,1007,67
SF1ST,OH,101,112253,2,3,39,49,2510,1008,86
SF1ST,OH,101,112254,2,3,39,49,2510,1009,6
SF1ST,OH,101,112255,2,3,39,49,2510,1010,0
SF1ST,OH,101,112256,2,3,39,49,2510,1011,12
SF1ST,OH,101,112257,2,3,39,49,2510,1012,10
SF1ST,OH,101,112258,2,3,39,49,2510,1013,55
SF1ST,OH,101,112259,2,3,39,49,2510,1014,19
SF1ST,OH,101,112260,2,3,39,49,2510,1015,0
SF1ST,OH,101,112261,2,3,39,49,2510,1016,0
SF1ST,OH,101,112262,2,3,39,49,2510,1017,0
SF1ST,OH,101,112263,2,3,39,49,2510,1018,0
SF1ST,OH,101,112264,2,3,39,49,2510,1019,0
SF1ST,OH,101,112265,2,3,39,49,2510,1020,0
SF1ST,OH,101,112266,2,3,39,49,2510,1021,0
SF1ST,OH,101,112267,2,3,39,49,2510,1022,0
SF1ST,OH,101,112268,2,3,39,49,2510,1023,48
SF1ST,OH,101,112269,2,3,39,49,2510,1024,120
SF1ST,OH,101,112270,2,3,39,49,2510,1025,22
SF1ST,OH,101,112271,2,3,39,49,2510,1026,19
SF1ST,OH,101,112272,2,3,39,49,2510,1027,44
SF1ST,OH,101,112274,2,3,39,49,2510,2000,0
SF1ST,OH,101,112275,2,3,39,49,2510,2001,0
SF1ST,OH,101,112276,2,3,39,49,2510,2002,0
SF1ST,OH,101,112277,2,3,39,49,2510,2003,0
SF1ST,OH,101,112278,2,3,39,49,2510,2004,0
SF1ST,OH,101,112279,2,3,39,49,2510,2005,55
SF1ST,OH,101,112280,2,3,39,49,2510,2006,26
SF1ST,OH,101,112281,2,3,39,49,2510,2007,35
SF1ST,OH,101,112282,2,3,39,49,2510,2008,20
SF1ST,OH,101,112283,2,3,39,49,2510,2009,57
SF1ST,OH,101,112284,2,3,39,49,2510,2010,31
SF1ST,OH,101,112285,2,3,39,49,2510,2011,43
SF1ST,OH,101,112286,2,3,39,49,2510,2012,19
SF1ST,OH,101,112287,2,3,39,49,2510,2013,0
SF1ST,OH,101,112288,2,3,39,49,2510,2014,20
SF1ST,OH,101,112289,2,3,39,49,2510,2015,28
SF1ST,OH,101,112290,2,3,39,49,2510,2016,49
SF1ST,OH,101,112291,2,3,39,49,2510,2017,68
SF1ST,OH,101,112292,2,3,39,49,2510,2018,37
SF1ST,OH,101,112293,2,3,39,49,2510,2019,76
SF1ST,OH,101,112294,2,3,39,49,2510,2020,66
SF1ST,OH,101,112295,2,3,39,49,2510,2021,50
SF1ST,OH,101,112296,2,3,39,49,2510,2022,66
SF1ST,OH,101,112297,2,3,39,49,2510,2023,30
SF1ST,OH,101,112298,2,3,39,49,2510,2024,26
SF1ST,OH,101,112299,2,3,39,49,2510,2025,54
SF1ST,OH,101,112300,2,3,39,49,2510,2026,95
SF1ST,OH,101,112301,2,3,39,49,2510,2027,0
SF1ST,OH,101,112302,2,3,39,49,2510,2028,0
SF1ST,OH,101,112303,2,3,39,49,2510,2029,0
SF1ST,OH,101,112304,2,3,39,49,2510,2030,0
SF1ST,OH,101,112306,2,3,39,49,2510,3000,277
SF1ST,OH,101,112307,2,3,39,49,2510,3001,54
SF1ST,OH,101,112308,2,3,39,49,2510,3003,54
SF1ST,OH,101,112309,2,3,39,49,2510,3006,24
SF1ST,OH,101,112310,2,3,39,49,2510,3007,33
SF1ST,OH,101,112311,2,3,39,49,2510,3008,0
SF1ST,OH,101,112312,2,3,39,49,2510,3009,10
SF1ST,OH,101,112313,2,3,39,49,2510,3010,14
SF1ST,OH,101,112314,2,3,39,49,2510,3011,6
SF1ST,OH,101,112315,2,3,39,49,2510,3012,107
SF1ST,OH,101,112316,2,3,39,49,2510,3013,24
SF1ST,OH,101,112317,2,3,39,49,2510,3014,15
SF1ST,OH,101,112318,2,3,39,49,2510,3015,9
SF1ST,OH,101,112319,2,3,39,49,2510,3016,0
SF1ST,OH,101,112320,2,3,39,49,2510,3017,21
SF1ST,OH,101,112321,2,3,39,49,2510,3018,12
SF1ST,OH,101,112322,2,3,39,49,2510,3019,4
SF1ST,OH,101,112323,2,3,39,49,2510,3020,17
SF1ST,OH,101,112324,2,3,39,49,2510,3021,7
SF1ST,OH,101,112325,2,3,39,49,2510,3022,18
SF1ST,OH,101,112326,2,3,39,49,2510,3023,11
SF1ST,OH,101,112327,2,3,39,49,2510,3024,6
SF1ST,OH,101,112328,2,3,39,49,2510,3025,5
SF1ST,OH,101,112329,2,3,39,49,2510,3026,11
SF1ST,OH,101,112330,2,3,39,49,2510,3027,2
SF1ST,OH,101,112331,2,3,39,49,2510,3028,21
SF1ST,OH,101,112332,2,3,39,49,2510,3029,20
SF1ST,OH,101,112333,2,3,39,49,2510,3030,10
SF1ST,OH,101,112334,2,3,39,49,2510,3031,0
SF1ST,OH,101,112335,2,3,39,49,2510,3032,0
SF1ST,OH,101,112336,2,3,39,49,2510,3033,0
SF1ST,OH,101,112337,2,3,39,49,2510,3034,0
SF1ST,OH,101,112338,2,3,39,49,2510,3035,0
SF1ST,OH,101,112339,2,3,39,49,2510,3036,0
SF1ST,OH,101,112340,2,3,39,49,2510,3037,0
SF1ST,OH,101,112341,2,3,39,49,2510,3038,0
SF1ST,OH,101,112342,2,3,39,49,2510,3039,100
SF1ST,OH,101,112343,2,3,39,49,2510,3040,91
SF1ST,OH,101,112344,2,3,39,49,2510,3041,48
SF1ST,OH,101,112345,2,3,39,49,2510,3042,44
SF1ST,OH,101,112346,2,3,39,49,2510,3043,0
SF1ST,OH,101,112347,2,3,39,49,2510,3047,21
SF1ST,OH,101,112348,2,3,39,49,2510,3048,3
SF1ST,OH,101,112349,2,3,39,49,2510,3049,2
SF1ST,OH,101,112350,2,3,39,49,2510,3050,2
SF1ST,OH,101,112353,2,3,39,49,2520,1000,0
SF1ST,OH,101,112354,2,3,39,49,2520,1001,32
SF1ST,OH,101,112355,2,3,39,49,2520,1002,40
SF1ST,OH,101,112356,2,3,39,49,2520,1003,401
SF1ST,OH,101,112357,2,3,39,49,2520,1004,0
SF1ST,OH,101,112358,2,3,39,49,2520,1005,75
SF1ST,OH,101,112359,2,3,39,49,2520,1006,28
SF1ST,OH,101,112360,2,3,39,49,2520,1007,39
SF1ST,OH,101,112361,2,3,39,49,2520,1008,47
SF1ST,OH,101,112363,2,3,39,49,2520,2000,0
SF1ST,OH,101,112364,2,3,39,49,2520,2001,31
SF1ST,OH,101,112365,2,3,39,49,2520,2002,20
SF1ST,OH,101,112366,2,3,39,49,2520,2003,77
SF1ST,OH,101,112367,2,3,39,49,2520,2004,0
SF1ST,OH,101,112368,2,3,39,49,2520,2005,2
SF1ST,OH,101,112369,2,3,39,49,2520,2006,26
SF1ST,OH,101,112370,2,3,39,49,2520,2007,18
SF1ST,OH,101,112371,2,3,39,49,2520,2008,31
SF1ST,OH,101,112372,2,3,39,49,2520,2009,69
SF1ST,OH,101,112373,2,3,39,49,2520,2010,50
SF1ST,OH,101,112374,2,3,39,49,2520,2011,25
SF1ST,OH,101,112375,2,3,39,49,2520,2012,56
SF1ST,OH,101,112376,2,3,39,49,2520,2013,30
SF1ST,OH,101,112377,2,3,39,49,2520,2014,58
SF1ST,OH,101,112378,2,3,39,49,2520,2015,45
SF1ST,OH,101,112379,2,3,39,49,2520,2016,36
SF1ST,OH,101,112380,2,3,39,49,2520,2017,25
SF1ST,OH,101,112381,2,3,39,49,2520,2018,104
SF1ST,OH,101,112382,2,3,39,49,2520,2019,97
SF1ST,OH,101,112383,2,3,39,49,2520,2020,50
SF1ST,OH,101,112384,2,3,39,49,2520,2021,45
SF1ST,OH,101,112386,2,3,39,49,2520,3000,28
SF1ST,OH,101,112387,2,3,39,49,2520,3001,31
SF1ST,OH,101,112388,2,3,39,49,2520,3002,24
SF1ST,OH,101,112389,2,3,39,49,2520,3003,20
SF1ST,OH,101,112390,2,3,39,49,2520,3004,9
SF1ST,OH,101,112391,2,3,39,49,2520,3005,3
SF1ST,OH,101,112392,2,3,39,49,2520,3006,0
SF1ST,OH,101,112393,2,3,39,49,2520,3007,23
SF1ST,OH,101,112394,2,3,39,49,2520,3008,59
SF1ST,OH,101,112395,2,3,39,49,2520,3009,246
SF1ST,OH,101,112396,2,3,39,49,2520,3010,37
SF1ST,OH,101,112397,2,3,39,49,2520,3011,120
SF1ST,OH,101,112398,2,3,39,49,2520,3012,33
SF1ST,OH,101,112399,2,3,39,49,2520,3013,0
SF1ST,OH,101,112400,2,3,39,49,2520,3014,0
SF1ST,OH,101,112401,2,3,39,49,2520,3015,21
SF1ST,OH,101,112402,2,3,39,49,2520,3016,19
SF1ST,OH,101,112403,2,3,39,49,2520,3017,11
SF1ST,OH,101,112404,2,3,39,49,2520,3018,23
SF1ST,OH,101,112405,2,3,39,49,2520,3019,43
SF1ST,OH,101,112406,2,3,39,49,2520,3020,86
SF1ST,OH,101,112407,2,3,39,49,2520,3021,17
SF1ST,OH,101,112408,2,3,39,49,2520,3022,16
SF1ST,OH,101,112409,2,3,39,49,2520,3023,0
SF1ST,OH,101,112410,2,3,39,49,2520,3024,7
SF1ST,OH,101,112411,2,3,39,49,2520,3025,215
SF1ST,OH,101,112414,2,3,39,49,2600,1000,73
SF1ST,OH,101,112415,2,3,39,49,2600,1001,65
SF1ST,OH,101,112416,2,3,39,49,2600,1002,118
SF1ST,OH,101,112417,2,3,39,49,2600,1003,91
SF1ST,OH,101,112418,2,3,39,49,2600,1004,91
SF1ST,OH,101,112419,2,3,39,49,2600,1005,81
SF1ST,OH,101,112420,2,3,39,49,2600,1006,56
SF1ST,OH,101,112421,2,3,39,49,2600,1007,70
SF1ST,OH,101,112422,2,3,39,49,2600,1008,87
SF1ST,OH,101,112423,2,3,39,49,2600,1009,49
SF1ST,OH,101,112424,2,3,39,49,2600,1010,30
SF1ST,OH,101,112425,2,3,39,49,2600,1011,40
SF1ST,OH,101,112426,2,3,39,49,2600,1012,24
SF1ST,OH,101,112427,2,3,39,49,2600,1013,54
SF1ST,OH,101,112428,2,3,39,49,2600,1014,51
SF1ST,OH,101,112429,2,3,39,49,2600,1015,3
SF1ST,OH,101,112430,2,3,39,49,2600,1016,9
SF1ST,OH,101,112431,2,3,39,49,2600,1017,0
SF1ST,OH,101,112433,2,3,39,49,2600,2000,0
SF1ST,OH,101,112434,2,3,39,49,2600,2001,0
SF1ST,OH,101,112435,2,3,39,49,2600,2002,0
SF1ST,OH,101,112436,2,3,39,49,2600,2003,404
SF1ST,OH,101,112437,2,3,39,49,2600,2004,40
SF1ST,OH,101,112438,2,3,39,49,2600,2005,18
SF1ST,OH,101,112439,2,3,39,49,2600,2006,0
SF1ST,OH,101,112440,2,3,39,49,2600,2007,0
SF1ST,OH,101,112441,2,3,39,49,2600,2008,0
SF1ST,OH,101,112442,2,3,39,49,2600,2009,0
SF1ST,OH,101,112443,2,3,39,49,2600,2010,52
SF1ST,OH,101,112444,2,3,39,49,2600,2011,38
SF1ST,OH,101,112445,2,3,39,49,2600,2012,43
SF1ST,OH,101,112446,2,3,39,49,2600,2013,16
SF1ST,OH,101,112447,2,3,39,49,2600,2014,32
SF1ST,OH,101,112448,2,3,39,49,2600,2015,120
SF1ST,OH,101,112449,2,3,39,49,2600,2016,46
SF1ST,OH,101,112450,2,3,39,49,2600,2017,50
SF1ST,OH,101,112451,2,3,39,49,2600,2018,34
SF1ST,OH,101,112452,2,3,39,49,2600,2019,0
SF1ST,OH,101,112453,2,3,39,49,2600,2020,56
SF1ST,OH,101,112454,2,3,39,49,2600,2021,40
SF1ST,OH,101,112455,2,3,39,49,2600,2022,0
SF1ST,OH,101,112456,2,3,39,49,2600,2024,20
SF1ST,OH,101,112458,2,3,39,49,2600,3000,604
SF1ST,OH,101,112459,2,3,39,49,2600,3001,24
SF1ST,OH,101,112460,2,3,39,49,2600,3002,178
SF1ST,OH,101,112461,2,3,39,49,2600,3003,23
SF1ST,OH,101,112462,2,3,39,49,2600,3004,18
SF1ST,OH,101,112463,2,3,39,49,2600,3005,0
SF1ST,OH,101,112464,2,3,39,49,2600,3006,0
SF1ST,OH,101,112465,2,3,39,49,2600,3007,47
SF1ST,OH,101,112466,2,3,39,49,2600,3008,12
SF1ST,OH,101,112467,2,3,39,49,2600,3009,3
SF1ST,OH,101,112468,2,3,39,49,2600,3010,16
SF1ST,OH,101,112469,2,3,39,49,2600,3011,13
SF1ST,OH,101,112470,2,3,39,49,2600,3012,6
SF1ST,OH,101,112471,2,3,39,49,2600,3013,7
SF1ST,OH,101,112472,2,3,39,49,2600,3014,9
SF1ST,OH,101,112473,2,3,39,49,2600,3015,10
SF1ST,OH,101,112474,2,3,39,49,2600,3016,57
SF1ST,OH,101,112475,2,3,39,49,2600,3017,9
SF1ST,OH,101,112476,2,3,39,49,2600,3018,7
SF1ST,OH,101,112477,2,3,39,49,2600,3019,0
SF1ST,OH,101,112478,2,3,39,49,2600,3022,0
SF1ST,OH,101,112479,2,3,39,49,2600,3024,453
SF1ST,OH,101,112480,2,3,39,49,2600,3025,6
SF1ST,OH,101,112481,2,3,39,49,2600,3026,16
SF1ST,OH,101,112482,2,3,39,49,2600,3027,9
SF1ST,OH,101,112483,2,3,39,49,2600,3028,19
SF1ST,OH,101,112484,2,3,39,49,2600,3029,18
SF1ST,OH,101,112485,2,3,39,49,2600,3030,17
SF1ST,OH,101,112486,2,3,39,49,2600,3031,18
SF1ST,OH,101,112487,2,3,39,49,2600,3032,11
SF1ST,OH,101,112488,2,3,39,49,2600,3033,17
SF1ST,OH,101,112489,2,3,39,49,2600,3034,67
SF1ST,OH,101,112490,2,3,39,49,2600,3035,50
SF1ST,OH,101,112491,2,3,39,49,2600,3036,49
SF1ST,OH,101,112492,2,3,39,49,2600,3037,17
SF1ST,OH,101,112493,2,3,39,49,2600,3038,40
SF1ST,OH,101,112494,2,3,39,49,2600,3039,38
SF1ST,OH,101,112495,2,3,39,49,2600,3040,0
SF1ST,OH,101,112496,2,3,39,49,2600,3041,0
SF1ST,OH,101,112497,2,3,39,49,2600,3042,71
SF1ST,OH,101,112498,2,3,39,49,2600,3043,0
SF1ST,OH,101,112499,2,3,39,49,2600,3044,0
SF1ST,OH,101,112500,2,3,39,49,2600,3045,0
SF1ST,OH,101,112501,2,3,39,49,2600,3046,0
SF1ST,OH,101,112502,2,3,39,49,2600,3047,0
SF1ST,OH,101,112503,2,3,39,49,2600,3048,56
SF1ST,OH,101,112504,2,3,39,49,2600,3049,0
SF1ST,OH,101,112505,2,3,39,49,2600,3050,0
SF1ST,OH,101,112506,2,3,39,49,2600,3051,0
SF1ST,OH,101,112507,2,3,39,49,2600,3052,0
SF1ST,OH,101,112510,2,3,39,49,2710,1000,0
SF1ST,OH,101,112511,2,3,39,49,2710,1001,0
SF1ST,OH,101,112512,2,3,39,49,2710,1002,0
SF1ST,OH,101,112513,2,3,39,49,2710,1003,461
SF1ST,OH,101,112514,2,3,39,49,2710,1004,97
SF1ST,OH,101,112515,2,3,39,49,2710,1005,0
SF1ST,OH,101,112516,2,3,39,49,2710,1006,39
SF1ST,OH,101,112517,2,3,39,49,2710,1007,237
SF1ST,OH,101,112518,2,3,39,49,2710,1008,37
SF1ST,OH,101,112519,2,3,39,49,2710,1009,72
SF1ST,OH,101,112520,2,3,39,49,2710,1010,295
SF1ST,OH,101,112521,2,3,39,49,2710,1011,67
SF1ST,OH,101,112522,2,3,39,49,2710,1012,61
SF1ST,OH,101,112524,2,3,39,49,2710,2000,0
SF1ST,OH,101,112525,2,3,39,49,2710,2001,0
SF1ST,OH,101,112526,2,3,39,49,2710,2002,0
SF1ST,OH,101,112527,2,3,39,49,2710,2003,0
SF1ST,OH,101,112528,2,3,39,49,2710,2004,0
SF1ST,OH,101,112529,2,3,39,49,2710,2005,0
SF1ST,OH,101,112530,2,3,39,49,2710,2006,0
SF1ST,OH,101,112531,2,3,39,49,2710,2007,0
SF1ST,OH,101,112532,2,3,39,49,2710,2008,0
