FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,CIFSN,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,COUNTY,COUNTYCC,COUNTYNS,COUSUB,COUSUBCC,COUSUBNS,SUBMCD,SUBMCDCC,SUBMCDNS,ESTATE,ESTATECC,ESTATENS,CONCIT,CONCITCC,CONCITNS,PLACE,PLACECC,PLACENS,TRACT,BLKGRP,BLOCK,AIANHH,AIHHTLI,AIANHHFP,AIANHHCC,AIANHHNS,AITS,AITSFP,AITSCC,AITSNS,TTRACT,TBLKGRP,ANRC,ANRCCC,ANRCNS,CBSA,MEMI,CSA,METDIV,NECTA,NMEMI,CNECTA,NECTADIV,CBSAPCI,NECTAPCI,UA,UATYPE,UR,CD116,CD118,CD119,CD120,CD121,SLDU18,SLDU22,SLDU24,SLDU26,SLDU28,SLDL18,SLDL22,SLDL24,SLDL26,SLDL28,VTD,VTDI,ZCTA,SDELM,SDSEC,SDUNI,PUMA,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,GCUNI,POP100,HU100,INTPTLAT,INTPTLON,LSADC,PARTFLAG,UGA,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,P0010009,P0010010,P0010011,P0010012,P0010013,P0010014,P0010015,P0010016,P0010017,P0010018,P0010019,P0010020,P0010021,P0010022,P0010023,P0010024,P0010025,P0010026,P0010027,P0010028,P0010029,P0010030,P0010031,P0010032,P0010033,P0010034,P0010035,P0010036,P0010037,P0010038,P0010039,P0010040,P0010041,P0010042,P0010043,P0010044,P0010045,P0010046,P0010047,P0010048,P0010049,P0010050,P0010051,P0010052,P0010053,P0010054,P0010055,P0010056,P0010057,P0010058,P0010059,P0010060,P0010061,P0010062,P0010063,P0010064,P0010065,P0010066,P0010067,P0010068,P0010069,P0010070,P0010071,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,P0020012,P0020013,P0020014,P0020015,P0020016,P0020017,P0020018,P0020019,P0020020,P0020021,P0020022,P0020023,P0020024,P0020025,P0020026,P0020027,P0020028,P0020029,P0020030,P0020031,P0020032,P0020033,P0020034,P0020035,P0020036,P0020037,P0020038,P0020039,P0020040,P0020041,P0020042,P0020043,P0020044,P0020045,P0020046,P0020047,P0020048,P0020049,P0020050,P0020051,P0020052,P0020053,P0020054,P0020055,P0020056,P0020057,P0020058,P0020059,P0020060,P0020061,P0020062,P0020063,P0020064,P0020065,P0020066,P0020067,P0020068,P0020069,P0020070,P0020071,P0020072,P0020073,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,P0030009,P0030010,P0030011,P0030012,P0030013,P0030014,P0030015,P0030016,P0030017,P0030018,P0030019,P0030020,P0030021,P0030022,P0030023,P0030024,P0030025,P0030026,P0030027,P0030028,P0030029,P0030030,P0030031,P0030032,P0030033,P0030034,P0030035,P0030036,P0030037,P0030038,P0030039,P0030040,P0030041,P0030042,P0030043,P0030044,P0030045,P0030046,P0030047,P0030048,P0030049,P0030050,P0030051,P0030052,P0030053,P0030054,P0030055,P0030056,P0030057,P0030058,P0030059,P0030060,P0030061,P0030062,P0030063,P0030064,P0030065,P0030066,P0030067,P0030068,P0030069,P0030070,P0030071,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0040012,P0040013,P0040014,P0040015,P0040016,P0040017,P0040018,P0040019,P0040020,P0040021,P0040022,P0040023,P0040024,P0040025,P0040026,P0040027,P0040028,P0040029,P0040030,P0040031,P0040032,P0040033,P0040034,P0040035,P0040036,P0040037,P0040038,P0040039,P0040040,P0040041,P0040042,P0040043,P0040044,P0040045,P0040046,P0040047,P0040048,P0040049,P0040050,P0040051,P0040052,P0040053,P0040054,P0040055,P0040056,P0040057,P0040058,P0040059,P0040060,P0040061,P0040062,P0040063,P0040064,P0040065,P0040066,P0040067,P0040068,P0040069,P0040070,P0040071,P0040072,P0040073,H0010001,H0010002,H0010003,P0050001,P0050002,P0050003,P0050004,P0050005,P0050006,P0050007,P0050008,P0050009,P0050010
PLST,OH,140,0,0,0,3,2814,1400000US39049007426,39049007426,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,7426.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2731533,68090,74.26,Census Tract 74.26,S,,3357,1578,40.0202468,-82.8725971,CT,,,3357,3161,2714,355,8,48,7,29,196,179,43,32,32,0,60,6,2,0,2,0,0,0,1,1,0,12,7,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3357,121,3236,3093,2669,355,6,48,6,9,143,130,42,32,32,0,16,4,2,0,1,0,0,0,1,0,0,10,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2676,2550,2203,273,8,36,2,28,126,112,24,28,17,0,36,4,1,0,1,0,0,0,1,0,0,9,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2676,76,2600,2504,2179,273,6,36,1,9,96,86,24,28,17,0,10,4,1,0,1,0,0,0,1,0,0,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578,1495,83,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2815,1400000US39049007427,39049007427,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,7427.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7189675,67551,74.27,Census Tract 74.27,S,,6714,2661,40.0046374,-82.8564221,CT,,,6714,6212,4655,1245,23,191,0,98,502,448,153,76,67,1,121,22,3,0,5,0,0,0,0,0,0,50,31,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6714,244,6470,6078,4610,1228,21,191,0,28,392,362,146,76,67,1,42,22,3,0,5,0,0,0,0,0,0,29,21,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5058,4791,3640,913,13,157,0,68,267,238,59,51,38,1,72,11,3,0,3,0,0,0,0,0,0,28,20,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5058,138,4920,4705,3617,901,11,157,0,19,215,193,59,51,38,1,27,11,3,0,3,0,0,0,0,0,0,21,16,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661,2580,81,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2816,1400000US39049007492,39049007492,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,7492.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6184860,195291,74.92,Census Tract 74.92,S,,6421,2600,40.0367471,-82.8798616,CT,,,6421,6015,4572,970,16,347,2,108,406,377,116,48,82,0,97,2,10,0,18,0,0,1,1,2,0,28,8,4,0,3,1,0,6,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6421,231,6190,5881,4534,956,8,345,2,36,309,292,114,47,80,0,26,2,10,0,12,0,0,0,1,0,0,16,4,4,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4944,4723,3645,721,10,269,1,77,221,199,55,34,31,0,68,1,2,0,7,0,0,0,1,0,0,22,7,0,0,3,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4944,170,4774,4618,3610,712,4,269,1,22,156,145,55,33,31,0,19,1,2,0,3,0,0,0,1,0,0,11,3,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,2496,104,114,114,0,0,114,0,0,0,0,0
PLST,OH,140,0,0,0,3,2817,1400000US39049007494,39049007494,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,7494.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2864458,27479,74.94,Census Tract 74.94,S,,4404,1588,40.0432805,-82.8990668,CT,,,4404,4055,2872,915,15,197,4,52,349,301,112,49,54,0,64,3,2,0,8,5,0,3,0,1,0,44,22,2,0,6,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4404,153,4251,3976,2853,909,10,197,2,5,275,240,106,45,54,0,25,3,2,0,0,5,0,0,0,0,0,33,13,2,0,5,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3219,3033,2237,603,9,147,4,33,186,167,45,43,19,0,50,3,2,0,0,2,0,3,0,0,0,18,12,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3219,105,3114,2981,2224,597,6,147,2,5,133,123,39,41,19,0,17,3,2,0,0,2,0,0,0,0,0,10,6,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588,1551,37,5,0,0,0,0,0,5,0,0,5
PLST,OH,140,0,0,0,3,2818,1400000US39049007511,39049007511,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,7511.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713327,2137,75.11,Census Tract 75.11,S,,1872,827,40.0076056,-82.958488,CT,,,1872,1774,121,1590,3,7,1,52,98,96,57,0,7,3,10,14,0,0,2,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1872,76,1796,1708,118,1571,3,7,1,8,88,87,56,0,7,3,7,13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326,1275,105,1127,3,3,0,37,51,50,24,0,7,0,4,12,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326,48,1278,1232,103,1115,3,3,0,8,46,45,23,0,7,0,2,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,752,75,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2819,1400000US39049007512,39049007512,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,7512.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975517,13400,75.12,Census Tract 75.12,S,,4295,1786,40.0055628,-82.945397,CT,,,4295,4052,406,3475,4,19,2,146,243,205,108,4,6,0,23,43,5,0,10,2,0,2,2,0,0,34,22,0,0,1,0,0,2,5,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4295,203,4092,3906,384,3446,3,18,2,53,186,155,93,4,6,0,1,32,5,0,10,2,0,0,2,0,0,27,22,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3172,3019,329,2570,3,12,2,103,153,124,51,4,3,0,14,37,3,0,10,0,0,0,2,0,0,29,20,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3172,122,3050,2931,321,2553,3,11,2,41,119,94,40,4,3,0,0,32,3,0,10,0,0,0,2,0,0,25,20,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1786,1670,116,7,0,0,0,0,0,7,0,0,7
PLST,OH,140,0,0,0,3,2820,1400000US39049007520,39049007520,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,7520.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2538639,30913,75.2,Census Tract 75.20,S,,3242,1223,40.0176977,-82.9471745,CT,,,3242,3020,588,2229,12,14,1,176,222,175,73,19,3,2,46,6,7,0,19,0,0,0,0,0,0,46,38,2,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3242,257,2985,2829,562,2209,6,14,1,37,156,117,68,15,3,2,16,5,7,0,1,0,0,0,0,0,0,38,30,2,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2023,466,1421,10,12,1,113,99,77,19,10,3,2,28,6,3,0,6,0,0,0,0,0,0,22,16,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,148,1974,1898,456,1408,6,12,1,15,76,54,19,10,3,2,12,5,3,0,0,0,0,0,0,0,0,22,16,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223,1101,122,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2821,1400000US39049007531,39049007531,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,7531.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1919327,2355,75.31,Census Tract 75.31,S,,3065,1222,40.0504108,-82.9486151,CT,,,3065,2894,634,1701,22,202,0,335,171,156,42,21,13,0,57,7,1,3,10,0,0,2,0,0,0,14,7,1,0,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3065,470,2595,2496,589,1690,3,199,0,15,99,91,37,18,12,0,12,5,1,3,1,0,0,2,0,0,0,7,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2103,2015,521,1137,12,129,0,216,88,83,16,17,2,0,34,5,0,1,6,0,0,2,0,0,0,5,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2103,296,1807,1758,490,1131,2,129,0,6,49,47,13,14,2,0,10,5,0,1,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222,1136,86,19,0,0,0,0,0,19,0,0,19
PLST,OH,140,0,0,0,3,2822,1400000US39049007532,39049007532,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,7532.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843157,12935,75.32,Census Tract 75.32,S,,2633,997,40.0538054,-82.9325218,CT,,,2633,2530,229,1981,7,176,1,136,103,94,46,5,5,1,12,3,7,0,10,0,0,1,0,3,1,7,3,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2633,203,2430,2350,192,1974,0,176,1,7,80,73,41,4,4,1,1,3,7,0,10,0,0,0,0,2,0,5,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1759,1707,175,1322,6,123,0,81,52,47,20,4,5,1,8,3,0,0,3,0,0,1,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1759,114,1645,1606,159,1322,0,123,0,2,39,34,17,4,4,1,0,3,0,0,3,0,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,997,948,49,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2823,1400000US39049007533,39049007533,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,7533.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2114002,18586,75.33,Census Tract 75.33,S,,1933,760,40.0432684,-82.9404121,CT,,,1933,1794,231,1281,4,123,0,155,139,128,22,7,6,0,75,6,7,3,0,0,0,0,1,0,1,11,7,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1933,273,1660,1596,198,1267,4,123,0,4,64,53,19,7,6,0,4,6,7,3,0,0,0,0,1,0,0,11,7,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352,1273,175,929,4,90,0,75,79,77,16,5,0,0,49,6,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352,141,1211,1180,162,922,4,90,0,2,31,29,14,5,0,0,4,6,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,694,66,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2824,1400000US39049007534,39049007534,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,7534.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2304274,14767,75.34,Census Tract 75.34,S,,3884,1350,40.0325524,-82.9464802,CT,,,3884,3746,447,3038,25,36,3,197,138,129,43,7,0,1,42,7,1,1,19,0,0,8,0,0,0,8,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3884,302,3582,3493,398,3024,15,36,3,17,89,84,43,7,0,1,10,7,1,1,14,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2501,2433,346,1911,19,34,3,120,68,61,13,4,0,0,25,7,0,0,12,0,0,0,0,0,0,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2501,167,2334,2288,329,1901,12,34,3,9,46,42,13,4,0,0,10,7,0,0,8,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,1286,64,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2825,1400000US39049007550,39049007550,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,7550.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6076197,68583,75.5,Census Tract 75.50,S,,2983,1068,40.0132294,-82.9228092,CT,,,2983,2862,917,1793,6,72,1,73,121,108,45,10,11,0,15,9,4,0,11,0,0,2,1,0,0,11,7,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2983,95,2888,2788,895,1788,6,72,0,27,100,91,44,10,11,0,1,9,4,0,11,0,0,0,1,0,0,9,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2462,2373,866,1374,6,69,1,57,89,78,27,3,11,0,14,9,0,0,11,0,0,2,1,0,0,9,5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2462,82,2380,2310,848,1370,6,69,0,17,70,63,27,3,11,0,1,9,0,0,11,0,0,0,1,0,0,7,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068,991,77,686,84,0,0,84,0,602,451,0,151
PLST,OH,140,0,0,0,3,2826,1400000US39049007552,39049007552,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,7552.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502653,13158,75.52,Census Tract 75.52,S,,3998,1348,40.029176,-82.9266055,CT,,,3998,3857,276,3133,9,376,0,63,141,122,53,6,4,0,26,7,6,0,17,0,0,1,0,2,0,19,6,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3998,109,3889,3777,261,3122,3,374,0,17,112,93,51,6,3,0,3,7,6,0,15,0,0,0,0,2,0,19,6,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2631,2545,215,2027,2,267,0,34,86,74,27,6,0,0,16,7,3,0,12,0,0,1,0,2,0,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2631,53,2578,2511,209,2025,2,265,0,10,67,55,27,6,0,0,0,7,3,0,10,0,0,0,0,2,0,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1306,42,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2827,1400000US39049007553,39049007553,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,7553.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345276,19245,75.53,Census Tract 75.53,S,,5731,2559,40.0268666,-82.9149475,CT,,,5731,5450,814,3960,11,442,5,218,281,260,91,9,28,0,81,14,13,0,14,5,0,3,0,0,2,19,8,4,0,2,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5731,307,5424,5238,772,3940,7,442,4,73,186,172,85,9,27,0,14,14,13,0,5,5,0,0,0,0,0,12,7,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4089,3882,746,2589,11,369,0,167,207,194,61,9,16,0,75,6,7,0,13,5,0,1,0,0,1,11,8,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4089,249,3840,3713,718,2575,7,369,0,44,127,118,58,9,16,0,13,6,7,0,4,5,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2559,2370,189,0,0,0,0,0,0,0,0,0,0
