"FILEID","STUSAB","SUMLEV","LOGRECNO","REGION","DIVISION","STATE","COUNTY","TRACT","BLOCK","P0010001"
"SF1ST","OH","101",148503,"2","3","39","059","977600","2018",2
"SF1ST","OH","101",148504,"2","3","39","059","977600","2019",0
"SF1ST","OH","101",148505,"2","3","39","059","977600","2020",7
"SF1ST","OH","101",148506,"2","3","39","059","977600","2021",0
"SF1ST","OH","101",148507,"2","3","39","059","977600","2022",0
"SF1ST","OH","101",148508,"2","3","39","059","977600","2023",0
"SF1ST","OH","101",148509,"2","3","39","059","977600","2024",12
"SF1ST","OH","101",148510,"2","3","39","059","977600","2025",0
"SF1ST","OH","101",148511,"2","3","39","059","977600","2026",11
"SF1ST","OH","101",148512,"2","3","39","059","977600","2027",0
"SF1ST","OH","101",148513,"2","3","39","059","977600","2028",0
"SF1ST","OH","101",148514,"2","3","39","059","977600","2029",0
"SF1ST","OH","101",148515,"2","3","39","059","977600","2030",17
"SF1ST","OH","101",148516,"2","3","39","059","977600","2031",3
"SF1ST","OH","101",148517,"2","3","39","059","977600","2032",1
"SF1ST","OH","101",148518,"2","3","39","059","977600","2033",0
"SF1ST","OH","101",148519,"2","3","39","059","977600","2034",0
"SF1ST","OH","101",148520,"2","3","39","059","977600","2035",1
"SF1ST","OH","101",148521,"2","3","39","059","977600","2036",7
"SF1ST","OH","101",148522,"2","3","39","059","977600","2037",27
"SF1ST","OH","101",148523,"2","3","39","059","977600","2038",3
"SF1ST","OH","101",148524,"2","3","39","059","977600","2039",0
"SF1ST","OH","101",148525,"2","3","39","059","977600","2040",9
"SF1ST","OH","101",148526,"2","3","39","059","977600","2041",0
"SF1ST","OH","101",148527,"2","3","39","059","977600","2042",20
"SF1ST","OH","101",148528,"2","3","39","059","977600","2043",0
"SF1ST","OH","101",148529,"2","3","39","059","977600","2044",0
"SF1ST","OH","101",148530,"2","3","39","059","977600","2045",0
"SF1ST","OH","101",148531,"2","3","39","059","977600","2046",4
"SF1ST","OH","101",148532,"2","3","39","059","977600","2047",11
"SF1ST","OH","101",148533,"2","3","39","059","977600","2048",3
"SF1ST","OH","101",148534,"2","3","39","059","977600","2049",18
"SF1ST","OH","101",148535,"2","3","39","059","977600","2050",6
"SF1ST","OH","101",148536,"2","3","39","059","977600","2051",0
"SF1ST","OH","101",148537,"2","3","39","059","977600","2052",5
"SF1ST","OH","101",148538,"2","3","39","059","977600","2053",2
"SF1ST","OH","101",148539,"2","3","39","059","977600","2054",25
"SF1ST","OH","101",148540,"2","3","39","059","977600","2055",8
"SF1ST","OH","101",148541,"2","3","39","059","977600","2056",15
"SF1ST","OH","101",148542,"2","3","39","059","977600","2057",36
"SF1ST","OH","101",148543,"2","3","39","059","977600","2058",26
"SF1ST","OH","101",148544,"2","3","39","059","977600","2059",0
"SF1ST","OH","101",148545,"2","3","39","059","977600","2060",0
"SF1ST","OH","101",148546,"2","3","39","059","977600","2061",0
"SF1ST","OH","101",148547,"2","3","39","059","977600","2062",31
"SF1ST","OH","101",148548,"2","3","39","059","977600","2063",66
"SF1ST","OH","101",148549,"2","3","39","059","977600","2064",45
"SF1ST","OH","101",148550,"2","3","39","059","977600","2065",13
"SF1ST","OH","101",148551,"2","3","39","059","977600","2066",4
"SF1ST","OH","101",148552,"2","3","39","059","977600","2067",15
"SF1ST","OH","101",148553,"2","3","39","059","977600","2068",2
"SF1ST","OH","101",148554,"2","3","39","059","977600","2069",5
"SF1ST","OH","101",148555,"2","3","39","059","977600","2070",22
"SF1ST","OH","101",148556,"2","3","39","059","977600","2071",7
"SF1ST","OH","101",148557,"2","3","39","059","977600","2072",16
"SF1ST","OH","101",148558,"2","3","39","059","977600","2073",10
"SF1ST","OH","101",148559,"2","3","39","059","977600","2074",22
"SF1ST","OH","101",148560,"2","3","39","059","977600","2075",31
"SF1ST","OH","101",148561,"2","3","39","059","977600","2076",20
"SF1ST","OH","101",148562,"2","3","39","059","977600","2077",31
"SF1ST","OH","101",148564,"2","3","39","059","977600","3001",20
"SF1ST","OH","101",148565,"2","3","39","059","977600","3002",42
"SF1ST","OH","101",148566,"2","3","39","059","977600","3003",13
"SF1ST","OH","101",148567,"2","3","39","059","977600","3004",9
"SF1ST","OH","101",148568,"2","3","39","059","977600","3005",18
"SF1ST","OH","101",148569,"2","3","39","059","977600","3006",17
"SF1ST","OH","101",148570,"2","3","39","059","977600","3007",12
"SF1ST","OH","101",148571,"2","3","39","059","977600","3008",23
"SF1ST","OH","101",148572,"2","3","39","059","977600","3009",24
"SF1ST","OH","101",148573,"2","3","39","059","977600","3010",0
"SF1ST","OH","101",148574,"2","3","39","059","977600","3011",3
"SF1ST","OH","101",148575,"2","3","39","059","977600","3012",8
"SF1ST","OH","101",148576,"2","3","39","059","977600","3013",10
"SF1ST","OH","101",148577,"2","3","39","059","977600","3014",11
"SF1ST","OH","101",148578,"2","3","39","059","977600","3015",6
"SF1ST","OH","101",148579,"2","3","39","059","977600","3016",3
"SF1ST","OH","101",148580,"2","3","39","059","977600","3017",11
"SF1ST","OH","101",148581,"2","3","39","059","977600","3018",0
"SF1ST","OH","101",148582,"2","3","39","059","977600","3019",24
"SF1ST","OH","101",148583,"2","3","39","059","977600","3020",12
"SF1ST","OH","101",148584,"2","3","39","059","977600","3021",1
"SF1ST","OH","101",148585,"2","3","39","059","977600","3022",10
"SF1ST","OH","101",148586,"2","3","39","059","977600","3023",0
"SF1ST","OH","101",148587,"2","3","39","059","977600","3024",4
"SF1ST","OH","101",148588,"2","3","39","059","977600","3027",46
"SF1ST","OH","101",148589,"2","3","39","059","977600","3028",13
"SF1ST","OH","101",148590,"2","3","39","059","977600","3032",46
"SF1ST","OH","101",148591,"2","3","39","059","977600","3033",11
"SF1ST","OH","101",148592,"2","3","39","059","977600","3034",9
"SF1ST","OH","101",148593,"2","3","39","059","977600","3035",5
"SF1ST","OH","101",148594,"2","3","39","059","977600","3036",16
"SF1ST","OH","101",148595,"2","3","39","059","977600","3044",2
"SF1ST","OH","101",148596,"2","3","39","059","977600","3046",1
"SF1ST","OH","101",148597,"2","3","39","059","977600","3047",8
"SF1ST","OH","101",148598,"2","3","39","059","977600","3048",0
"SF1ST","OH","101",148599,"2","3","39","059","977600","3050",3
"SF1ST","OH","101",148600,"2","3","39","059","977600","3051",0
"SF1ST","OH","101",148601,"2","3","39","059","977600","3054",1
"SF1ST","OH","101",148602,"2","3","39","059","977600","3055",12
"SF1ST","OH","101",148603,"2","3","39","059","977600","3062",8
"SF1ST","OH","101",148604,"2","3","39","059","977600","3064",1
"SF1ST","OH","101",148605,"2","3","39","059","977600","3065",0
"SF1ST","OH","101",148606,"2","3","39","059","977600","3066",6
"SF1ST","OH","101",148607,"2","3","39","059","977600","3067",10
"SF1ST","OH","101",148610,"2","3","39","059","977900","1003",0
"SF1ST","OH","101",148611,"2","3","39","059","977900","1004",0
"SF1ST","OH","101",148612,"2","3","39","059","977900","1043",0
"SF1ST","OH","101",148613,"2","3","39","059","977900","1044",0
"SF1ST","OH","101",148614,"2","3","39","059","977900","1045",0
"SF1ST","OH","101",148615,"2","3","39","059","977900","1086",0
"SF1ST","OH","101",148616,"2","3","39","059","977900","1088",0
"SF1ST","OH","101",148617,"2","3","39","059","977900","1089",0
"SF1ST","OH","101",148620,"2","3","39","059","978000","1000",0
"SF1ST","OH","101",148621,"2","3","39","059","978000","1034",0
"SF1ST","OH","101",148622,"2","3","39","059","978000","1042",0
"SF1ST","OH","101",148623,"2","3","39","059","978000","1045",0
"SF1ST","OH","101",148624,"2","3","39","059","978000","1046",0
"SF1ST","OH","101",148625,"2","3","39","059","978000","1051",0
"SF1ST","OH","101",148629,"2","3","39","059","977200","2150",12
"SF1ST","OH","101",148630,"2","3","39","059","977200","2151",5
"SF1ST","OH","101",148631,"2","3","39","059","977200","2152",5
"SF1ST","OH","101",148632,"2","3","39","059","977200","2156",2
"SF1ST","OH","101",148633,"2","3","39","059","977200","2167",4
"SF1ST","OH","101",148635,"2","3","39","059","977200","4000",2
"SF1ST","OH","101",148636,"2","3","39","059","977200","4160",9
"SF1ST","OH","101",148639,"2","3","39","059","977300","1000",41
"SF1ST","OH","101",148640,"2","3","39","059","977300","1001",23
"SF1ST","OH","101",148641,"2","3","39","059","977300","1012",0
"SF1ST","OH","101",148642,"2","3","39","059","977300","1014",2
"SF1ST","OH","101",148643,"2","3","39","059","977300","1015",0
"SF1ST","OH","101",148644,"2","3","39","059","977300","1016",0
"SF1ST","OH","101",148645,"2","3","39","059","977300","1018",2
"SF1ST","OH","101",148646,"2","3","39","059","977300","1020",1
"SF1ST","OH","101",148647,"2","3","39","059","977300","1021",11
"SF1ST","OH","101",148648,"2","3","39","059","977300","1022",16
"SF1ST","OH","101",148649,"2","3","39","059","977300","1023",17
"SF1ST","OH","101",148650,"2","3","39","059","977300","1024",8
"SF1ST","OH","101",148651,"2","3","39","059","977300","1026",1
"SF1ST","OH","101",148652,"2","3","39","059","977300","1027",0
"SF1ST","OH","101",148653,"2","3","39","059","977300","1029",129
"SF1ST","OH","101",148654,"2","3","39","059","977300","1030",10
"SF1ST","OH","101",148655,"2","3","39","059","977300","1031",19
"SF1ST","OH","101",148656,"2","3","39","059","977300","1032",13
"SF1ST","OH","101",148657,"2","3","39","059","977300","1033",8
"SF1ST","OH","101",148658,"2","3","39","059","977300","1034",9
"SF1ST","OH","101",148659,"2","3","39","059","977300","1035",8
"SF1ST","OH","101",148660,"2","3","39","059","977300","1036",10
"SF1ST","OH","101",148661,"2","3","39","059","977300","1037",13
"SF1ST","OH","101",148662,"2","3","39","059","977300","1038",0
"SF1ST","OH","101",148663,"2","3","39","059","977300","1039",42
"SF1ST","OH","101",148664,"2","3","39","059","977300","1040",0
"SF1ST","OH","101",148665,"2","3","39","059","977300","1042",0
"SF1ST","OH","101",148666,"2","3","39","059","977300","1044",23
"SF1ST","OH","101",148667,"2","3","39","059","977300","1045",0
"SF1ST","OH","101",148668,"2","3","39","059","977300","1049",33
"SF1ST","OH","101",148669,"2","3","39","059","977300","1050",3
"SF1ST","OH","101",148670,"2","3","39","059","977300","1051",39
"SF1ST","OH","101",148671,"2","3","39","059","977300","1052",6
"SF1ST","OH","101",148673,"2","3","39","059","977300","2010",0
"SF1ST","OH","101",148674,"2","3","39","059","977300","2055",14
"SF1ST","OH","101",148675,"2","3","39","059","977300","2056",0
"SF1ST","OH","101",148676,"2","3","39","059","977300","2057",10
"SF1ST","OH","101",148677,"2","3","39","059","977300","2058",13
"SF1ST","OH","101",148678,"2","3","39","059","977300","2059",0
"SF1ST","OH","101",148679,"2","3","39","059","977300","2060",28
"SF1ST","OH","101",148680,"2","3","39","059","977300","2061",15
"SF1ST","OH","101",148681,"2","3","39","059","977300","2062",0
"SF1ST","OH","101",148682,"2","3","39","059","977300","2063",6
"SF1ST","OH","101",148683,"2","3","39","059","977300","2121",0
"SF1ST","OH","101",148684,"2","3","39","059","977300","2122",0
"SF1ST","OH","101",148685,"2","3","39","059","977300","2126",0
"SF1ST","OH","101",148686,"2","3","39","059","977300","2127",0
"SF1ST","OH","101",148687,"2","3","39","059","977300","2128",0
"SF1ST","OH","101",148688,"2","3","39","059","977300","2131",0
"SF1ST","OH","101",148689,"2","3","39","059","977300","2133",0
"SF1ST","OH","101",148690,"2","3","39","059","977300","2134",0
"SF1ST","OH","101",148691,"2","3","39","059","977300","2135",0
"SF1ST","OH","101",148692,"2","3","39","059","977300","2136",0
"SF1ST","OH","101",148693,"2","3","39","059","977300","2137",0
"SF1ST","OH","101",148694,"2","3","39","059","977300","2138",0
"SF1ST","OH","101",148695,"2","3","39","059","977300","2139",0
"SF1ST","OH","101",148696,"2","3","39","059","977300","2144",0
"SF1ST","OH","101",148697,"2","3","39","059","977300","2145",0
"SF1ST","OH","101",148698,"2","3","39","059","977300","2146",0
"SF1ST","OH","101",148699,"2","3","39","059","977300","2147",0
"SF1ST","OH","101",148700,"2","3","39","059","977300","2150",6
"SF1ST","OH","101",148702,"2","3","39","059","977300","3045",28
"SF1ST","OH","101",148703,"2","3","39","059","977300","3046",0
"SF1ST","OH","101",148704,"2","3","39","059","977300","3047",0
"SF1ST","OH","101",148705,"2","3","39","059","977300","3078",0
"SF1ST","OH","101",148706,"2","3","39","059","977300","3086",13
"SF1ST","OH","101",148707,"2","3","39","059","977300","3094",0
"SF1ST","OH","101",148708,"2","3","39","059","977300","3097",0
"SF1ST","OH","101",148709,"2","3","39","059","977300","3099",0
"SF1ST","OH","101",148710,"2","3","39","059","977300","3100",0
"SF1ST","OH","101",148711,"2","3","39","059","977300","3106",0
"SF1ST","OH","101",148712,"2","3","39","059","977300","3109",0
"SF1ST","OH","101",148715,"2","3","39","059","977400","1006",9
"SF1ST","OH","101",148716,"2","3","39","059","977400","1007",3
"SF1ST","OH","101",148717,"2","3","39","059","977400","1008",6
"SF1ST","OH","101",148718,"2","3","39","059","977400","1009",38
"SF1ST","OH","101",148719,"2","3","39","059","977400","1012",10
"SF1ST","OH","101",148720,"2","3","39","059","977400","1013",8
"SF1ST","OH","101",148721,"2","3","39","059","977400","1014",6
"SF1ST","OH","101",148722,"2","3","39","059","977400","1015",2
"SF1ST","OH","101",148723,"2","3","39","059","977400","1016",15
"SF1ST","OH","101",148724,"2","3","39","059","977400","1017",61
"SF1ST","OH","101",148725,"2","3","39","059","977400","1018",10
"SF1ST","OH","101",148726,"2","3","39","059","977400","1019",104
"SF1ST","OH","101",148727,"2","3","39","059","977400","1020",0
"SF1ST","OH","101",148728,"2","3","39","059","977400","1021",0
"SF1ST","OH","101",148729,"2","3","39","059","977400","1023",0
"SF1ST","OH","101",148730,"2","3","39","059","977400","1024",0
"SF1ST","OH","101",148731,"2","3","39","059","977400","1025",0
"SF1ST","OH","101",148732,"2","3","39","059","977400","1026",0
"SF1ST","OH","101",148733,"2","3","39","059","977400","1027",0
"SF1ST","OH","101",148734,"2","3","39","059","977400","1028",0
"SF1ST","OH","101",148735,"2","3","39","059","977400","1030",0
"SF1ST","OH","101",148736,"2","3","39","059","977400","1031",0
"SF1ST","OH","101",148737,"2","3","39","059","977400","1032",0
"SF1ST","OH","101",148738,"2","3","39","059","977400","1033",0
"SF1ST","OH","101",148739,"2","3","39","059","977400","1034",0
"SF1ST","OH","101",148740,"2","3","39","059","977400","1035",254
"SF1ST","OH","101",148741,"2","3","39","059","977400","1036",0
"SF1ST","OH","101",148742,"2","3","39","059","977400","1037",0
"SF1ST","OH","101",148743,"2","3","39","059","977400","1038",2
"SF1ST","OH","101",148744,"2","3","39","059","977400","1039",1
"SF1ST","OH","101",148745,"2","3","39","059","977400","1040",22
"SF1ST","OH","101",148746,"2","3","39","059","977400","1041",10
"SF1ST","OH","101",148747,"2","3","39","059","977400","1042",31
"SF1ST","OH","101",148748,"2","3","39","059","977400","1043",0
"SF1ST","OH","101",148749,"2","3","39","059","977400","1044",7
"SF1ST","OH","101",148750,"2","3","39","059","977400","1045",23
"SF1ST","OH","101",148751,"2","3","39","059","977400","1047",0
"SF1ST","OH","101",148752,"2","3","39","059","977400","1048",0
"SF1ST","OH","101",148753,"2","3","39","059","977400","1049",45
"SF1ST","OH","101",148754,"2","3","39","059","977400","1050",13
"SF1ST","OH","101",148755,"2","3","39","059","977400","1051",39
"SF1ST","OH","101",148756,"2","3","39","059","977400","1052",14
"SF1ST","OH","101",148757,"2","3","39","059","977400","1053",0
"SF1ST","OH","101",148758,"2","3","39","059","977400","1057",37
"SF1ST","OH","101",148759,"2","3","39","059","977400","1058",0
"SF1ST","OH","101",148760,"2","3","39","059","977400","1061",8
"SF1ST","OH","101",148761,"2","3","39","059","977400","1062",75
"SF1ST","OH","101",148762,"2","3","39","059","977400","1063",37
"SF1ST","OH","101",148763,"2","3","39","059","977400","1064",0
"SF1ST","OH","101",148764,"2","3","39","059","977400","1065",26
"SF1ST","OH","101",148765,"2","3","39","059","977400","1066",50
"SF1ST","OH","101",148766,"2","3","39","059","977400","1067",22
"SF1ST","OH","101",148767,"2","3","39","059","977400","1069",7
"SF1ST","OH","101",148768,"2","3","39","059","977400","1070",18
"SF1ST","OH","101",148769,"2","3","39","059","977400","1071",22
"SF1ST","OH","101",148770,"2","3","39","059","977400","1072",4
"SF1ST","OH","101",148771,"2","3","39","059","977400","1073",13
"SF1ST","OH","101",148772,"2","3","39","059","977400","1074",0
"SF1ST","OH","101",148773,"2","3","39","059","977400","1075",154
"SF1ST","OH","101",148774,"2","3","39","059","977400","1076",0
"SF1ST","OH","101",148775,"2","3","39","059","977400","1077",0
"SF1ST","OH","101",148776,"2","3","39","059","977400","1078",0
"SF1ST","OH","101",148777,"2","3","39","059","977400","1080",0
"SF1ST","OH","101",148778,"2","3","39","059","977400","1086",3
"SF1ST","OH","101",148779,"2","3","39","059","977400","1087",14
"SF1ST","OH","101",148780,"2","3","39","059","977400","1088",15
"SF1ST","OH","101",148781,"2","3","39","059","977400","1089",4
"SF1ST","OH","101",148782,"2","3","39","059","977400","1090",21
"SF1ST","OH","101",148783,"2","3","39","059","977400","1091",0
"SF1ST","OH","101",148784,"2","3","39","059","977400","1102",0
"SF1ST","OH","101",148785,"2","3","39","059","977400","1103",0
"SF1ST","OH","101",148786,"2","3","39","059","977400","1104",0
"SF1ST","OH","101",148787,"2","3","39","059","977400","1105",0
"SF1ST","OH","101",148788,"2","3","39","059","977400","1106",0
"SF1ST","OH","101",148789,"2","3","39","059","977400","1107",0
"SF1ST","OH","101",148790,"2","3","39","059","977400","1108",0
"SF1ST","OH","101",148791,"2","3","39","059","977400","1109",0
"SF1ST","OH","101",148792,"2","3","39","059","977400","1110",0
"SF1ST","OH","101",148794,"2","3","39","059","977400","2000",0
"SF1ST","OH","101",148795,"2","3","39","059","977400","2024",2
"SF1ST","OH","101",148798,"2","3","39","059","977600","1000",78
"SF1ST","OH","101",148799,"2","3","39","059","977600","1001",3
"SF1ST","OH","101",148800,"2","3","39","059","977600","1002",23
"SF1ST","OH","101",148801,"2","3","39","059","977600","1005",0
"SF1ST","OH","101",148802,"2","3","39","059","977600","1024",0
"SF1ST","OH","101",148803,"2","3","39","059","977600","1025",6
"SF1ST","OH","101",148804,"2","3","39","059","977600","1044",0
"SF1ST","OH","101",148805,"2","3","39","059","977600","1045",0
"SF1ST","OH","101",148806,"2","3","39","059","977600","1046",0
"SF1ST","OH","101",148807,"2","3","39","059","977600","1052",8
"SF1ST","OH","101",148808,"2","3","39","059","977600","1053",56
"SF1ST","OH","101",148809,"2","3","39","059","977600","1054",49
"SF1ST","OH","101",148811,"2","3","39","059","977600","3000",6
"SF1ST","OH","101",148812,"2","3","39","059","977600","3025",2
"SF1ST","OH","101",148813,"2","3","39","059","977600","3026",0
"SF1ST","OH","101",148814,"2","3","39","059","977600","3029",0
"SF1ST","OH","101",148815,"2","3","39","059","977600","3030",51
"SF1ST","OH","101",148816,"2","3","39","059","977600","3031",17
"SF1ST","OH","101",148817,"2","3","39","059","977600","3037",12
"SF1ST","OH","101",148818,"2","3","39","059","977600","3038",125
"SF1ST","OH","101",148819,"2","3","39","059","977600","3039",11
"SF1ST","OH","101",148820,"2","3","39","059","977600","3040",0
"SF1ST","OH","101",148821,"2","3","39","059","977600","3041",56
"SF1ST","OH","101",148822,"2","3","39","059","977600","3042",21
"SF1ST","OH","101",148823,"2","3","39","059","977600","3043",55
"SF1ST","OH","101",148824,"2","3","39","059","977600","3045",11
"SF1ST","OH","101",148825,"2","3","39","059","977600","3049",0
"SF1ST","OH","101",148826,"2","3","39","059","977600","3052",22
"SF1ST","OH","101",148827,"2","3","39","059","977600","3053",7
"SF1ST","OH","101",148828,"2","3","39","059","977600","3056",0
"SF1ST","OH","101",148829,"2","3","39","059","977600","3057",2
"SF1ST","OH","101",148830,"2","3","39","059","977600","3058",0
"SF1ST","OH","101",148831,"2","3","39","059","977600","3059",0
"SF1ST","OH","101",148832,"2","3","39","059","977600","3060",0
"SF1ST","OH","101",148833,"2","3","39","059","977600","3061",0
"SF1ST","OH","101",148834,"2","3","39","059","977600","3063",0
"SF1ST","OH","101",148837,"2","3","39","059","977700","2077",2
"SF1ST","OH","101",148838,"2","3","39","059","977700","2078",0
"SF1ST","OH","101",148839,"2","3","39","059","977700","2083",0
"SF1ST","OH","101",148840,"2","3","39","059","977700","2084",0
"SF1ST","OH","101",148842,"2","3","39","059","977700","3016",0
"SF1ST","OH","101",148843,"2","3","39","059","977700","3017",24
"SF1ST","OH","101",148844,"2","3","39","059","977700","3018",2
"SF1ST","OH","101",148845,"2","3","39","059","977700","3019",0
"SF1ST","OH","101",148846,"2","3","39","059","977700","3020",19
"SF1ST","OH","101",148847,"2","3","39","059","977700","3026",6
"SF1ST","OH","101",148848,"2","3","39","059","977700","3027",86
"SF1ST","OH","101",148849,"2","3","39","059","977700","3028",1
"SF1ST","OH","101",148850,"2","3","39","059","977700","3029",94
"SF1ST","OH","101",148851,"2","3","39","059","977700","3030",11
"SF1ST","OH","101",148852,"2","3","39","059","977700","3031",7
"SF1ST","OH","101",148853,"2","3","39","059","977700","3032",0
"SF1ST","OH","101",148854,"2","3","39","059","977700","3033",62
"SF1ST","OH","101",148855,"2","3","39","059","977700","3034",5
"SF1ST","OH","101",148856,"2","3","39","059","977700","3035",2
"SF1ST","OH","101",148857,"2","3","39","059","977700","3036",0
"SF1ST","OH","101",148858,"2","3","39","059","977700","3037",0
"SF1ST","OH","101",148859,"2","3","39","059","977700","3038",0
"SF1ST","OH","101",148860,"2","3","39","059","977700","3039",0
"SF1ST","OH","101",148861,"2","3","39","059","977700","3040",20
"SF1ST","OH","101",148862,"2","3","39","059","977700","3041",25
"SF1ST","OH","101",148863,"2","3","39","059","977700","3042",0
"SF1ST","OH","101",148864,"2","3","39","059","977700","3043",0
"SF1ST","OH","101",148865,"2","3","39","059","977700","3044",292
"SF1ST","OH","101",148866,"2","3","39","059","977700","3045",0
"SF1ST","OH","101",148867,"2","3","39","059","977700","3046",0
"SF1ST","OH","101",148868,"2","3","39","059","977700","3047",0
"SF1ST","OH","101",148869,"2","3","39","059","977700","3048",2
"SF1ST","OH","101",148870,"2","3","39","059","977700","3049",19
"SF1ST","OH","101",148871,"2","3","39","059","977700","3050",0
"SF1ST","OH","101",148872,"2","3","39","059","977700","3051",28
"SF1ST","OH","101",148873,"2","3","39","059","977700","3052",75
"SF1ST","OH","101",148874,"2","3","39","059","977700","3055",3
"SF1ST","OH","101",148875,"2","3","39","059","977700","3056",0
"SF1ST","OH","101",148876,"2","3","39","059","977700","3057",9
"SF1ST","OH","101",148877,"2","3","39","059","977700","3058",129
"SF1ST","OH","101",148878,"2","3","39","059","977700","3059",0
"SF1ST","OH","101",148879,"2","3","39","059","977700","3060",0
"SF1ST","OH","101",148880,"2","3","39","059","977700","3061",2
"SF1ST","OH","101",148881,"2","3","39","059","977700","3062",0
"SF1ST","OH","101",148882,"2","3","39","059","977700","3063",0
"SF1ST","OH","101",148883,"2","3","39","059","977700","3064",0
"SF1ST","OH","101",148884,"2","3","39","059","977700","3065",0
"SF1ST","OH","101",148885,"2","3","39","059","977700","3066",0
"SF1ST","OH","101",148886,"2","3","39","059","977700","3067",0
"SF1ST","OH","101",148887,"2","3","39","059","977700","3068",6
"SF1ST","OH","101",148888,"2","3","39","059","977700","3069",18
"SF1ST","OH","101",148889,"2","3","39","059","977700","3070",0
"SF1ST","OH","101",148890,"2","3","39","059","977700","3071",0
"SF1ST","OH","101",148891,"2","3","39","059","977700","3072",2
"SF1ST","OH","101",148892,"2","3","39","059","977700","3077",11
"SF1ST","OH","101",148893,"2","3","39","059","977700","3078",0
"SF1ST","OH","101",148894,"2","3","39","059","977700","3079",0
"SF1ST","OH","101",148895,"2","3","39","059","977700","3080",47
"SF1ST","OH","101",148896,"2","3","39","059","977700","3081",23
"SF1ST","OH","101",148897,"2","3","39","059","977700","3082",0
"SF1ST","OH","101",148898,"2","3","39","059","977700","3083",0
"SF1ST","OH","101",148899,"2","3","39","059","977700","3084",0
"SF1ST","OH","101",148900,"2","3","39","059","977700","3085",0
"SF1ST","OH","101",148901,"2","3","39","059","977700","3089",0
"SF1ST","OH","101",148902,"2","3","39","059","977700","3090",0
"SF1ST","OH","101",148903,"2","3","39","059","977700","3091",19
"SF1ST","OH","101",148904,"2","3","39","059","977700","3092",0
"SF1ST","OH","101",148905,"2","3","39","059","977700","3099",0
"SF1ST","OH","101",148906,"2","3","39","059","977700","3100",0
"SF1ST","OH","101",148907,"2","3","39","059","977700","3102",0
"SF1ST","OH","101",148908,"2","3","39","059","977700","3103",0
"SF1ST","OH","101",148911,"2","3","39","059","977800","2002",0
"SF1ST","OH","101",148912,"2","3","39","059","977800","2006",5
"SF1ST","OH","101",148913,"2","3","39","059","977800","2011",28
"SF1ST","OH","101",148914,"2","3","39","059","977800","2012",0
"SF1ST","OH","101",148915,"2","3","39","059","977800","2013",0
"SF1ST","OH","101",148916,"2","3","39","059","977800","2014",0
"SF1ST","OH","101",148917,"2","3","39","059","977800","2015",0
"SF1ST","OH","101",148918,"2","3","39","059","977800","2016",0
"SF1ST","OH","101",148919,"2","3","39","059","977800","2017",0
"SF1ST","OH","101",148920,"2","3","39","059","977800","2018",0
"SF1ST","OH","101",148921,"2","3","39","059","977800","2019",0
"SF1ST","OH","101",148922,"2","3","39","059","977800","2020",0
"SF1ST","OH","101",148923,"2","3","39","059","977800","2021",0
"SF1ST","OH","101",148924,"2","3","39","059","977800","2022",0
"SF1ST","OH","101",148925,"2","3","39","059","977800","2023",77
"SF1ST","OH","101",148926,"2","3","39","059","977800","2024",2
"SF1ST","OH","101",148927,"2","3","39","059","977800","2025",3
"SF1ST","OH","101",148928,"2","3","39","059","977800","2027",0
"SF1ST","OH","101",148929,"2","3","39","059","977800","2028",4
"SF1ST","OH","101",148930,"2","3","39","059","977800","2044",7
"SF1ST","OH","101",148931,"2","3","39","059","977800","2045",0
"SF1ST","OH","101",148932,"2","3","39","059","977800","2113",0
"SF1ST","OH","101",148935,"2","3","39","059","977900","1000",0
"SF1ST","OH","101",148936,"2","3","39","059","977900","1001",0
"SF1ST","OH","101",148937,"2","3","39","059","977900","1002",0
"SF1ST","OH","101",148938,"2","3","39","059","977900","1005",4
"SF1ST","OH","101",148939,"2","3","39","059","977900","1006",0
"SF1ST","OH","101",148940,"2","3","39","059","977900","1007",0
"SF1ST","OH","101",148941,"2","3","39","059","977900","1008",0
"SF1ST","OH","101",148942,"2","3","39","059","977900","1014",0
"SF1ST","OH","101",148943,"2","3","39","059","977900","1015",0
"SF1ST","OH","101",148944,"2","3","39","059","977900","1016",25
"SF1ST","OH","101",148945,"2","3","39","059","977900","1017",0
"SF1ST","OH","101",148946,"2","3","39","059","977900","1018",0
"SF1ST","OH","101",148947,"2","3","39","059","977900","1027",0
"SF1ST","OH","101",148948,"2","3","39","059","977900","1040",0
"SF1ST","OH","101",148949,"2","3","39","059","977900","1041",0
"SF1ST","OH","101",148950,"2","3","39","059","977900","1042",0
"SF1ST","OH","101",148951,"2","3","39","059","977900","1083",0
"SF1ST","OH","101",148952,"2","3","39","059","977900","1084",0
"SF1ST","OH","101",148953,"2","3","39","059","977900","1085",0
"SF1ST","OH","101",148954,"2","3","39","059","977900","1087",0
"SF1ST","OH","101",148957,"2","3","39","059","978000","1001",0
"SF1ST","OH","101",148958,"2","3","39","059","978000","1002",0
"SF1ST","OH","101",148959,"2","3","39","059","978000","1003",0
"SF1ST","OH","101",148960,"2","3","39","059","978000","1004",0
"SF1ST","OH","101",148961,"2","3","39","059","978000","1005",0
"SF1ST","OH","101",148962,"2","3","39","059","978000","1006",0
"SF1ST","OH","101",148963,"2","3","39","059","978000","1007",0
"SF1ST","OH","101",148964,"2","3","39","059","978000","1008",0
"SF1ST","OH","101",148965,"2","3","39","059","978000","1009",0
